"species","longitude","latitude","geometry"
"spatulatus",-116.276667,34.268333,"POINT (-116.2767 34.26833)"
"balsensis",-96.272222,16.244444,"POINT (-96.27222 16.24444)"
"balsensis",-96.301389,16.278333,"POINT (-96.30139 16.27833)"
"balsensis",-97.166667,17.716667,"POINT (-97.16667 17.71667)"
"balsensis",-97.16667,17.71667,"POINT (-97.16667 17.71667)"
"balsensis",-97.60765,17.414992,"POINT (-97.60765 17.41499)"
"balsensis",-97.712886,17.310386,"POINT (-97.71289 17.31039)"
"balsensis",-97.717,17.217,"POINT (-97.717 17.217)"
"balsensis",-97.718056,17.326389,"POINT (-97.71806 17.32639)"
"balsensis",-97.804444,17.325833,"POINT (-97.80444 17.32583)"
"balsensis",-97.83333,17.36667,"POINT (-97.83333 17.36667)"
"balsensis",-97.83333,17.36667,"POINT (-97.83333 17.36667)"
"balsensis",-97.833333,17.366667,"POINT (-97.83333 17.36667)"
"balsensis",-97.841667,17.375,"POINT (-97.84167 17.375)"
"balsensis",-97.841667,17.375,"POINT (-97.84167 17.375)"
"balsensis",-97.849444,17.285833,"POINT (-97.84944 17.28583)"
"balsensis",-97.85,17.3,"POINT (-97.85 17.3)"
"balsensis",-97.858333,17.308333,"POINT (-97.85833 17.30833)"
"balsensis",-97.87,17.28,"POINT (-97.87 17.28)"
"balsensis",-97.914722,17.166667,"POINT (-97.91472 17.16667)"
"balsensis",-97.946763,17.184091,"POINT (-97.94676 17.18409)"
"balsensis",-98.001389,17.261389,"POINT (-98.00139 17.26139)"
"balsensis",-98.01694,17.30022,"POINT (-98.01694 17.30022)"
"balsensis",-98.09778,17.31,"POINT (-98.09778 17.31)"
"balsensis",-98.097861,17.309889,"POINT (-98.09786 17.30989)"
"balsensis",-98.190421,17.571939,"POINT (-98.19042 17.57194)"
"balsensis",-98.3839765,17.4984942,"POINT (-98.38398 17.49849)"
"balsensis",-98.385,17.461667,"POINT (-98.385 17.46167)"
"balsensis",-98.385,17.461667,"POINT (-98.385 17.46167)"
"balsensis",-98.4427965,17.3733421,"POINT (-98.4428 17.37334)"
"balsensis",-98.55613,17.194098,"POINT (-98.55613 17.1941)"
"balsensis",-98.669722,17.052778,"POINT (-98.66972 17.05278)"
"balsensis",-98.673611,17.241111,"POINT (-98.67361 17.24111)"
"balsensis",-98.934363,17.561619,"POINT (-98.93436 17.56162)"
"balsensis",-99.01833,17.58778,"POINT (-99.01833 17.58778)"
"balsensis",-99.01833,17.58778,"POINT (-99.01833 17.58778)"
"balsensis",-99.046111,17.563889,"POINT (-99.04611 17.56389)"
"balsensis",-99.117966,17.592649,"POINT (-99.11797 17.59265)"
"balsensis",-99.2508891,17.5583877,"POINT (-99.25089 17.55839)"
"balsensis",-99.2815515,17.4655661,"POINT (-99.28155 17.46557)"
"balsensis",-99.288333,17.589444,"POINT (-99.28833 17.58944)"
"balsensis",-99.3663959,17.5886099,"POINT (-99.3664 17.58861)"
"balsensis",-99.376414,17.762895,"POINT (-99.37641 17.7629)"
"balsensis",-99.413498,17.538852,"POINT (-99.4135 17.53885)"
"balsensis",-99.4176,17.774742,"POINT (-99.4176 17.77474)"
"balsensis",-99.45,17.6,"POINT (-99.45 17.6)"
"balsensis",-99.4697,17.543552,"POINT (-99.4697 17.54355)"
"balsensis",-99.473583,17.537806,"POINT (-99.47358 17.53781)"
"balsensis",-99.475764,17.526139,"POINT (-99.47576 17.52614)"
"balsensis",-99.481111,17.357222,"POINT (-99.48111 17.35722)"
"balsensis",-99.486111,17.457222,"POINT (-99.48611 17.45722)"
"balsensis",-99.5,17.5,"POINT (-99.5 17.5)"
"balsensis",-99.5,17.5,"POINT (-99.5 17.5)"
"balsensis",-99.5,17.5,"POINT (-99.5 17.5)"
"balsensis",-99.5,17.5,"POINT (-99.5 17.5)"
"balsensis",-99.5,17.55,"POINT (-99.5 17.55)"
"balsensis",-99.5,17.55,"POINT (-99.5 17.55)"
"balsensis",-99.5,17.55,"POINT (-99.5 17.55)"
"balsensis",-99.5,17.55,"POINT (-99.5 17.55)"
"balsensis",-99.5,17.55,"POINT (-99.5 17.55)"
"balsensis",-99.5,17.55,"POINT (-99.5 17.55)"
"balsensis",-99.51667,17.38611,"POINT (-99.51667 17.38611)"
"balsensis",-99.525,17.39167,"POINT (-99.525 17.39167)"
"balsensis",-99.534722,17.695,"POINT (-99.53472 17.695)"
"balsensis",-99.5525,17.56472,"POINT (-99.5525 17.56472)"
"balsensis",-99.59722,17.57611,"POINT (-99.59722 17.57611)"
"balsensis",-99.597222,17.576111,"POINT (-99.59722 17.57611)"
"balsensis",-99.601351,17.544024,"POINT (-99.60135 17.54402)"
"balsensis",-99.7294,17.63972,"POINT (-99.7294 17.63972)"
"balsensis",-99.729722,17.64,"POINT (-99.72972 17.64)"
"balsensis",-99.74472,17.835,"POINT (-99.74472 17.835)"
"balsensis",-99.744722,17.835,"POINT (-99.74472 17.835)"
"balsensis",-99.764167,17.845,"POINT (-99.76417 17.845)"
"balsensis",-99.768056,17.635,"POINT (-99.76806 17.635)"
"balsensis",-99.770213,17.628217,"POINT (-99.77021 17.62822)"
"balsensis",-101,22.08333,"POINT (-101 22.08333)"
"balsensis",-101,22.083333,"POINT (-101 22.08333)"
"barbatus",-95.05,17.226667,"POINT (-95.05 17.22667)"
"barbatus",-95.9525,16.54683,"POINT (-95.9525 16.54683)"
"barbatus",-96.105308,17.426839,"POINT (-96.10531 17.42684)"
"barbatus",-96.3,17.11667,"POINT (-96.3 17.11667)"
"barbatus",-96.3,17.11667,"POINT (-96.3 17.11667)"
"barbatus",-96.3,17.1167,"POINT (-96.3 17.1167)"
"barbatus",-96.30139,16.31917,"POINT (-96.30139 16.31917)"
"barbatus",-96.335963,16.208919,"POINT (-96.33596 16.20892)"
"barbatus",-96.42,16.83,"POINT (-96.42 16.83)"
"barbatus",-96.43948,17.31587,"POINT (-96.43948 17.31587)"
"barbatus",-96.451667,17.328378,"POINT (-96.45167 17.32838)"
"barbatus",-96.454899,17.329601,"POINT (-96.4549 17.3296)"
"barbatus",-96.4611,17.24889,"POINT (-96.4611 17.24889)"
"barbatus",-96.493095,17.4469,"POINT (-96.4931 17.4469)"
"barbatus",-96.532466,16.252471,"POINT (-96.53247 16.25247)"
"barbatus",-96.533333,18.066667,"POINT (-96.53333 18.06667)"
"barbatus",-96.533333,18.066667,"POINT (-96.53333 18.06667)"
"barbatus",-96.534167,16.252222,"POINT (-96.53417 16.25222)"
"barbatus",-96.534694,16.251611,"POINT (-96.53469 16.25161)"
"barbatus",-96.535,16.226667,"POINT (-96.535 16.22667)"
"barbatus",-96.535,16.252,"POINT (-96.535 16.252)"
"barbatus",-96.55,17.883333,"POINT (-96.55 17.88333)"
"barbatus",-96.551547,16.251325,"POINT (-96.55155 16.25133)"
"barbatus",-96.61,16.2,"POINT (-96.61 16.2)"
"barbatus",-96.620708,17.289654,"POINT (-96.62071 17.28965)"
"barbatus",-96.629609,16.28917,"POINT (-96.62961 16.28917)"
"barbatus",-96.638395,17.128675,"POINT (-96.6384 17.12868)"
"barbatus",-96.66604,17.023878,"POINT (-96.66604 17.02388)"
"barbatus",-96.67,17.25,"POINT (-96.67 17.25)"
"barbatus",-96.67802,17.148172,"POINT (-96.67802 17.14817)"
"barbatus",-96.684731,17.01488,"POINT (-96.68473 17.01488)"
"barbatus",-96.687135,16.25499,"POINT (-96.68713 16.25499)"
"barbatus",-96.692555,17.115833,"POINT (-96.69255 17.11583)"
"barbatus",-96.698108,17.116661,"POINT (-96.69811 17.11666)"
"barbatus",-96.699958,17.102597,"POINT (-96.69996 17.1026)"
"barbatus",-96.7,17.122222,"POINT (-96.7 17.12222)"
"barbatus",-96.71,17.115,"POINT (-96.71 17.115)"
"barbatus",-96.710417,17.114861,"POINT (-96.71042 17.11486)"
"barbatus",-96.720472,17.158065,"POINT (-96.72047 17.15807)"
"barbatus",-96.722222,17.066389,"POINT (-96.72222 17.06639)"
"barbatus",-96.724722,17.148333,"POINT (-96.72472 17.14833)"
"barbatus",-96.732023,17.211027,"POINT (-96.73202 17.21103)"
"barbatus",-96.736717,17.144647,"POINT (-96.73672 17.14465)"
"barbatus",-96.737258,17.176097,"POINT (-96.73726 17.1761)"
"barbatus",-96.737641,17.202935,"POINT (-96.73764 17.20294)"
"barbatus",-96.817,17.367,"POINT (-96.817 17.367)"
"barbatus",-96.882999,17.276129,"POINT (-96.883 17.27613)"
"barbatus",-96.9,16.445,"POINT (-96.9 16.445)"
"barbatus",-96.9,16.445,"POINT (-96.9 16.445)"
"barbatus",-96.902047,17.812064,"POINT (-96.90205 17.81206)"
"barbatus",-96.906848,17.858617,"POINT (-96.90685 17.85862)"
"barbatus",-96.908333,17.291667,"POINT (-96.90833 17.29167)"
"barbatus",-96.96,16.55,"POINT (-96.96 16.55)"
"barbatus",-96.96,16.55,"POINT (-96.96 16.55)"
"barbatus",-96.981944,16.491944,"POINT (-96.98194 16.49194)"
"barbatus",-96.984114,16.491453,"POINT (-96.98411 16.49145)"
"barbatus",-97.003333,16.468333,"POINT (-97.00333 16.46833)"
"barbatus",-97.003333,16.468333,"POINT (-97.00333 16.46833)"
"barbatus",-97.003333,16.468333,"POINT (-97.00333 16.46833)"
"barbatus",-97.003444,18.054361,"POINT (-97.00344 18.05436)"
"barbatus",-97.014341,18.088831,"POINT (-97.01434 18.08883)"
"barbatus",-97.022388,16.700838,"POINT (-97.02239 16.70084)"
"barbatus",-97.025472,16.71975,"POINT (-97.02547 16.71975)"
"barbatus",-97.039444,16.741944,"POINT (-97.03944 16.74194)"
"barbatus",-97.108333,17.775,"POINT (-97.10833 17.775)"
"barbatus",-97.115,17.46639,"POINT (-97.115 17.46639)"
"barbatus",-97.120306,17.642806,"POINT (-97.12031 17.64281)"
"barbatus",-97.13333,17.83333,"POINT (-97.13333 17.83333)"
"barbatus",-97.208333,17.958333,"POINT (-97.20833 17.95833)"
"barbatus",-97.30085,17.513729,"POINT (-97.30085 17.51373)"
"barbatus",-97.301224,17.513796,"POINT (-97.30122 17.5138)"
"barbatus",-97.31017,17.54572,"POINT (-97.31017 17.54572)"
"barbatus",-97.312665,17.547539,"POINT (-97.31266 17.54754)"
"barbatus",-97.318703,17.722635,"POINT (-97.3187 17.72264)"
"barbatus",-97.322629,17.544428,"POINT (-97.32263 17.54443)"
"barbatus",-97.342722,17.889081,"POINT (-97.34272 17.88908)"
"barbatus",-97.343306,17.807139,"POINT (-97.34331 17.80714)"
"barbatus",-97.346669,17.883615,"POINT (-97.34667 17.88361)"
"barbatus",-97.366667,18.7,"POINT (-97.36667 18.7)"
"barbatus",-97.369568,17.521469,"POINT (-97.36957 17.52147)"
"barbatus",-97.387222,17.707222,"POINT (-97.38722 17.70722)"
"barbatus",-97.403033,17.695917,"POINT (-97.40303 17.69592)"
"barbatus",-97.404983,18.623497,"POINT (-97.40498 18.6235)"
"barbatus",-97.41666,17.66666,"POINT (-97.41666 17.66666)"
"barbatus",-97.41667,17.7,"POINT (-97.41667 17.7)"
"barbatus",-97.417,17.667,"POINT (-97.417 17.667)"
"barbatus",-97.417389,17.592389,"POINT (-97.41739 17.59239)"
"barbatus",-97.425,17.55,"POINT (-97.425 17.55)"
"barbatus",-97.426254,17.908182,"POINT (-97.42625 17.90818)"
"barbatus",-97.42722,17.68306,"POINT (-97.42722 17.68306)"
"barbatus",-97.441667,17.691667,"POINT (-97.44167 17.69167)"
"barbatus",-97.441667,17.691667,"POINT (-97.44167 17.69167)"
"barbatus",-97.453065,17.914389,"POINT (-97.45306 17.91439)"
"barbatus",-97.45697,17.49989,"POINT (-97.45697 17.49989)"
"barbatus",-97.457032,17.43368,"POINT (-97.45703 17.43368)"
"barbatus",-97.457032,17.43368,"POINT (-97.45703 17.43368)"
"barbatus",-97.48275,17.56032,"POINT (-97.48275 17.56032)"
"barbatus",-97.491667,17.825,"POINT (-97.49167 17.825)"
"barbatus",-97.51797,17.871723,"POINT (-97.51797 17.87172)"
"barbatus",-97.53333,18.01667,"POINT (-97.53333 18.01667)"
"barbatus",-97.540833,18.211667,"POINT (-97.54083 18.21167)"
"barbatus",-97.541667,18.158333,"POINT (-97.54167 18.15833)"
"barbatus",-97.54917,17.84056,"POINT (-97.54917 17.84056)"
"barbatus",-97.55,17.83333,"POINT (-97.55 17.83333)"
"barbatus",-97.558333,17.475,"POINT (-97.55833 17.475)"
"barbatus",-97.558333,18.025,"POINT (-97.55833 18.025)"
"barbatus",-97.558333,18.025,"POINT (-97.55833 18.025)"
"barbatus",-97.57533,16.91403,"POINT (-97.57533 16.91403)"
"barbatus",-97.578333,18.226667,"POINT (-97.57833 18.22667)"
"barbatus",-97.59167,16.92,"POINT (-97.59167 16.92)"
"barbatus",-97.6,17.83333,"POINT (-97.6 17.83333)"
"barbatus",-97.61369,16.91897,"POINT (-97.61369 16.91897)"
"barbatus",-97.62178,16.91803,"POINT (-97.62178 16.91803)"
"barbatus",-97.648333,17.641111,"POINT (-97.64833 17.64111)"
"barbatus",-97.68,17.268333,"POINT (-97.68 17.26833)"
"barbatus",-97.683641,17.258518,"POINT (-97.68364 17.25852)"
"barbatus",-97.687325,17.287488,"POINT (-97.68733 17.28749)"
"barbatus",-97.717917,17.226111,"POINT (-97.71792 17.22611)"
"barbatus",-97.71961,17.22614,"POINT (-97.71961 17.22614)"
"barbatus",-97.71972,17.22611,"POINT (-97.71972 17.22611)"
"barbatus",-97.79663,19.48535,"POINT (-97.79663 19.48535)"
"barbatus",-97.85,17.86667,"POINT (-97.85 17.86667)"
"barbatus",-97.957367,17.388663,"POINT (-97.95737 17.38866)"
"barbatus",-98,18.833333,"POINT (-98 18.83333)"
"barbatus",-98,18.833333,"POINT (-98 18.83333)"
"barbatus",-98.01667,17.35,"POINT (-98.01667 17.35)"
"barbatus",-98.020833,18.977778,"POINT (-98.02083 18.97778)"
"barbatus",-98.040833,17.346389,"POINT (-98.04083 17.34639)"
"barbatus",-98.05,17.31667,"POINT (-98.05 17.31667)"
"barbatus",-98.05,17.31667,"POINT (-98.05 17.31667)"
"barbatus",-98.058318,19.48232,"POINT (-98.05832 19.48232)"
"barbatus",-98.06364,17.33283,"POINT (-98.06364 17.33283)"
"barbatus",-98.06667,17.31667,"POINT (-98.06667 17.31667)"
"barbatus",-98.073468,18.893489,"POINT (-98.07347 18.89349)"
"barbatus",-98.07625,17.31928,"POINT (-98.07625 17.31928)"
"barbatus",-98.084564,19.463711,"POINT (-98.08456 19.46371)"
"barbatus",-98.085072,19.466977,"POINT (-98.08507 19.46698)"
"barbatus",-98.096,19.6208,"POINT (-98.096 19.6208)"
"barbatus",-98.096869,19.478883,"POINT (-98.09687 19.47888)"
"barbatus",-98.113917,18.936194,"POINT (-98.11392 18.93619)"
"barbatus",-98.123611,18.894722,"POINT (-98.12361 18.89472)"
"barbatus",-98.123639,18.894667,"POINT (-98.12364 18.89467)"
"barbatus",-98.132962,19.627157,"POINT (-98.13296 19.62716)"
"barbatus",-98.136028,18.94075,"POINT (-98.13603 18.94075)"
"barbatus",-98.13775,18.934083,"POINT (-98.13775 18.93408)"
"barbatus",-98.137778,18.934167,"POINT (-98.13778 18.93417)"
"barbatus",-98.161671,19.517753,"POINT (-98.16167 19.51775)"
"barbatus",-98.226866,19.366681,"POINT (-98.22687 19.36668)"
"barbatus",-98.228067,19.35202,"POINT (-98.22807 19.35202)"
"barbatus",-98.251472,18.866339,"POINT (-98.25147 18.86634)"
"barbatus",-98.267952,19.339395,"POINT (-98.26795 19.3394)"
"barbatus",-98.284477,19.33007,"POINT (-98.28448 19.33007)"
"barbatus",-98.303218,18.905268,"POINT (-98.30322 18.90527)"
"barbatus",-98.307422,18.905048,"POINT (-98.30742 18.90505)"
"barbatus",-98.310557,18.90707,"POINT (-98.31056 18.90707)"
"barbatus",-98.310884,18.907208,"POINT (-98.31088 18.90721)"
"barbatus",-98.311363,18.907165,"POINT (-98.31136 18.90716)"
"barbatus",-98.331025,19.003817,"POINT (-98.33102 19.00382)"
"barbatus",-98.331957,25.346534,"POINT (-98.33196 25.34653)"
"barbatus",-98.332817,18.985681,"POINT (-98.33282 18.98568)"
"barbatus",-98.336966,19.242744,"POINT (-98.33697 19.24274)"
"barbatus",-98.338511,20.010825,"POINT (-98.33851 20.01083)"
"barbatus",-98.339495,19.062666,"POINT (-98.3395 19.06267)"
"barbatus",-98.343192,18.993972,"POINT (-98.34319 18.99397)"
"barbatus",-98.345475,19.072944,"POINT (-98.34547 19.07294)"
"barbatus",-98.345562,19.069267,"POINT (-98.34556 19.06927)"
"barbatus",-98.345603,19.069217,"POINT (-98.3456 19.06922)"
"barbatus",-98.346082,19.06902,"POINT (-98.34608 19.06902)"
"barbatus",-98.347467,19.074169,"POINT (-98.34747 19.07417)"
"barbatus",-98.347928,19.070836,"POINT (-98.34793 19.07084)"
"barbatus",-98.349236,18.9591,"POINT (-98.34924 18.9591)"
"barbatus",-98.3493,19.080038,"POINT (-98.3493 19.08004)"
"barbatus",-98.34959,19.070813,"POINT (-98.34959 19.07081)"
"barbatus",-98.350678,19.243175,"POINT (-98.35068 19.24318)"
"barbatus",-98.351658,19.243825,"POINT (-98.35166 19.24383)"
"barbatus",-98.351661,19.062978,"POINT (-98.35166 19.06298)"
"barbatus",-98.359504,20.346547,"POINT (-98.3595 20.34655)"
"barbatus",-98.360589,19.023925,"POINT (-98.36059 19.02392)"
"barbatus",-98.36173,20.116633,"POINT (-98.36173 20.11663)"
"barbatus",-98.367742,19.416467,"POINT (-98.36774 19.41647)"
"barbatus",-98.367742,19.416467,"POINT (-98.36774 19.41647)"
"barbatus",-98.441667,19.325,"POINT (-98.44167 19.325)"
"barbatus",-98.453615,19.541328,"POINT (-98.45361 19.54133)"
"barbatus",-98.50684,19.362495,"POINT (-98.50684 19.3625)"
"barbatus",-98.54667,19.78,"POINT (-98.54667 19.78)"
"barbatus",-98.58,19.77,"POINT (-98.58 19.77)"
"barbatus",-98.591667,20.065278,"POINT (-98.59167 20.06528)"
"barbatus",-98.593416,20.0634872,"POINT (-98.59342 20.06349)"
"barbatus",-98.606708,19.858918,"POINT (-98.60671 19.85892)"
"barbatus",-98.626061,19.536976,"POINT (-98.62606 19.53698)"
"barbatus",-98.64,20.531667,"POINT (-98.64 20.53167)"
"barbatus",-98.6625,20.125,"POINT (-98.6625 20.125)"
"barbatus",-98.666667,20.133333,"POINT (-98.66667 20.13333)"
"barbatus",-98.671667,20.135,"POINT (-98.67167 20.135)"
"barbatus",-98.683333,20.125,"POINT (-98.68333 20.125)"
"barbatus",-98.6874477,19.3320059,"POINT (-98.68745 19.33201)"
"barbatus",-98.693056,19.561111,"POINT (-98.69306 19.56111)"
"barbatus",-98.695833,20.1375,"POINT (-98.69583 20.1375)"
"barbatus",-98.695833,20.137694,"POINT (-98.69583 20.13769)"
"barbatus",-98.6981,20.13597,"POINT (-98.6981 20.13597)"
"barbatus",-98.702507,20.135764,"POINT (-98.70251 20.13576)"
"barbatus",-98.708056,20.133611,"POINT (-98.70806 20.13361)"
"barbatus",-98.708056,20.133611,"POINT (-98.70806 20.13361)"
"barbatus",-98.708056,20.133611,"POINT (-98.70806 20.13361)"
"barbatus",-98.708333,20.133611,"POINT (-98.70833 20.13361)"
"barbatus",-98.71666,20.23333,"POINT (-98.71666 20.23333)"
"barbatus",-98.716667,20.133333,"POINT (-98.71667 20.13333)"
"barbatus",-98.716667,20.2,"POINT (-98.71667 20.2)"
"barbatus",-98.71994,20.219687,"POINT (-98.71994 20.21969)"
"barbatus",-98.724869,20.176178,"POINT (-98.72487 20.17618)"
"barbatus",-98.729167,20.170833,"POINT (-98.72917 20.17083)"
"barbatus",-98.729167,20.170833,"POINT (-98.72917 20.17083)"
"barbatus",-98.731389,20.174444,"POINT (-98.73139 20.17444)"
"barbatus",-98.731389,20.174444,"POINT (-98.73139 20.17444)"
"barbatus",-98.731389,20.174444,"POINT (-98.73139 20.17444)"
"barbatus",-98.733333,20.171111,"POINT (-98.73333 20.17111)"
"barbatus",-98.733333,20.2,"POINT (-98.73333 20.2)"
"barbatus",-98.7345,20.1717,"POINT (-98.7345 20.1717)"
"barbatus",-98.735526,20.217552,"POINT (-98.73553 20.21755)"
"barbatus",-98.736111,20.172242,"POINT (-98.73611 20.17224)"
"barbatus",-98.736156,20.220008,"POINT (-98.73616 20.22001)"
"barbatus",-98.737361,20.194667,"POINT (-98.73736 20.19467)"
"barbatus",-98.7375,20.183333,"POINT (-98.7375 20.18333)"
"barbatus",-98.7375,20.183333,"POINT (-98.7375 20.18333)"
"barbatus",-98.74,19.92,"POINT (-98.74 19.92)"
"barbatus",-98.7575,20.183889,"POINT (-98.7575 20.18389)"
"barbatus",-98.759798,19.536299,"POINT (-98.7598 19.5363)"
"barbatus",-98.7598931,19.5369131,"POINT (-98.75989 19.53691)"
"barbatus",-98.767397,19.459593,"POINT (-98.7674 19.45959)"
"barbatus",-98.784286,19.4599,"POINT (-98.78429 19.4599)"
"barbatus",-98.7923257,19.4783977,"POINT (-98.79233 19.4784)"
"barbatus",-98.801987,19.486088,"POINT (-98.80199 19.48609)"
"barbatus",-98.802292,19.509689,"POINT (-98.80229 19.50969)"
"barbatus",-98.808333,19.491667,"POINT (-98.80833 19.49167)"
"barbatus",-98.814462,19.495552,"POINT (-98.81446 19.49555)"
"barbatus",-98.8175,19.496667,"POINT (-98.8175 19.49667)"
"barbatus",-98.818333,19.523333,"POINT (-98.81833 19.52333)"
"barbatus",-98.818355,19.496208,"POINT (-98.81835 19.49621)"
"barbatus",-98.818558,20.202137,"POINT (-98.81856 20.20214)"
"barbatus",-98.819827,19.493851,"POINT (-98.81983 19.49385)"
"barbatus",-98.828936,19.29718,"POINT (-98.82894 19.29718)"
"barbatus",-98.840141,19.748129,"POINT (-98.84014 19.74813)"
"barbatus",-98.859873,20.632522,"POINT (-98.85987 20.63252)"
"barbatus",-98.864722,19.456389,"POINT (-98.86472 19.45639)"
"barbatus",-98.864722,19.456389,"POINT (-98.86472 19.45639)"
"barbatus",-98.87045,19.588829,"POINT (-98.87045 19.58883)"
"barbatus",-98.873534,19.625555,"POINT (-98.87353 19.62555)"
"barbatus",-98.875,19.375,"POINT (-98.875 19.375)"
"barbatus",-98.88,19.512222,"POINT (-98.88 19.51222)"
"barbatus",-98.888324,19.329141,"POINT (-98.88832 19.32914)"
"barbatus",-98.9673298,19.4545093,"POINT (-98.96733 19.45451)"
"barbatus",-98.977159,19.16995,"POINT (-98.97716 19.16995)"
"barbatus",-98.99094,19.797598,"POINT (-98.99094 19.7976)"
"barbatus",-98.991069,19.328329,"POINT (-98.99107 19.32833)"
"barbatus",-98.996703,19.3258,"POINT (-98.9967 19.3258)"
"barbatus",-98.998062,20.097894,"POINT (-98.99806 20.09789)"
"barbatus",-98.99813,19.326162,"POINT (-98.99813 19.32616)"
"barbatus",-99.005,20.6484,"POINT (-99.005 20.6484)"
"barbatus",-99.017,20.16528,"POINT (-99.017 20.16528)"
"barbatus",-99.029167,20.083333,"POINT (-99.02917 20.08333)"
"barbatus",-99.02917,20.08333,"POINT (-99.02917 20.08333)"
"barbatus",-99.043616,19.214506,"POINT (-99.04362 19.21451)"
"barbatus",-99.057222,19.588611,"POINT (-99.05722 19.58861)"
"barbatus",-99.057222,19.588611,"POINT (-99.05722 19.58861)"
"barbatus",-99.068297,19.356572,"POINT (-99.0683 19.35657)"
"barbatus",-99.075273,19.59265,"POINT (-99.07527 19.59265)"
"barbatus",-99.081772,19.590219,"POINT (-99.08177 19.59022)"
"barbatus",-99.082412,19.579936,"POINT (-99.08241 19.57994)"
"barbatus",-99.08268,19.576059,"POINT (-99.08268 19.57606)"
"barbatus",-99.083427,20.017709,"POINT (-99.08343 20.01771)"
"barbatus",-99.086914,19.345732,"POINT (-99.08691 19.34573)"
"barbatus",-99.087129,19.344835,"POINT (-99.08713 19.34483)"
"barbatus",-99.087919,19.344525,"POINT (-99.08792 19.34453)"
"barbatus",-99.088578,19.32727,"POINT (-99.08858 19.32727)"
"barbatus",-99.089706,19.591862,"POINT (-99.08971 19.59186)"
"barbatus",-99.09,19.343889,"POINT (-99.09 19.34389)"
"barbatus",-99.09,20.0475,"POINT (-99.09 20.0475)"
"barbatus",-99.090093,19.345042,"POINT (-99.09009 19.34504)"
"barbatus",-99.090176,19.345848,"POINT (-99.09018 19.34585)"
"barbatus",-99.090339,19.608183,"POINT (-99.09034 19.60818)"
"barbatus",-99.090599,19.34067,"POINT (-99.0906 19.34067)"
"barbatus",-99.09092,19.603035,"POINT (-99.09092 19.60303)"
"barbatus",-99.091782,19.344387,"POINT (-99.09178 19.34439)"
"barbatus",-99.091812,19.344519,"POINT (-99.09181 19.34452)"
"barbatus",-99.095121,19.607873,"POINT (-99.09512 19.60787)"
"barbatus",-99.1,20.162222,"POINT (-99.1 20.16222)"
"barbatus",-99.1007,19.2525,"POINT (-99.1007 19.2525)"
"barbatus",-99.104897,19.583279,"POINT (-99.1049 19.58328)"
"barbatus",-99.106131,19.503396,"POINT (-99.10613 19.5034)"
"barbatus",-99.1083,20.067,"POINT (-99.1083 20.067)"
"barbatus",-99.11,19.21,"POINT (-99.11 19.21)"
"barbatus",-99.110879,19.507491,"POINT (-99.11088 19.50749)"
"barbatus",-99.111937,19.605073,"POINT (-99.11194 19.60507)"
"barbatus",-99.112812,19.507986,"POINT (-99.11281 19.50799)"
"barbatus",-99.114258,19.507528,"POINT (-99.11426 19.50753)"
"barbatus",-99.114303,19.507614,"POINT (-99.1143 19.50761)"
"barbatus",-99.114988,19.608063,"POINT (-99.11499 19.60806)"
"barbatus",-99.115526,19.564553,"POINT (-99.11553 19.56455)"
"barbatus",-99.116389,20.613333,"POINT (-99.11639 20.61333)"
"barbatus",-99.116514,19.556865,"POINT (-99.11651 19.55686)"
"barbatus",-99.117148,19.233519,"POINT (-99.11715 19.23352)"
"barbatus",-99.118727,19.209216,"POINT (-99.11873 19.20922)"
"barbatus",-99.120339,19.603285,"POINT (-99.12034 19.60328)"
"barbatus",-99.120476,19.612276,"POINT (-99.12048 19.61228)"
"barbatus",-99.122552,20.001795,"POINT (-99.12255 20.0018)"
"barbatus",-99.12639,20.17917,"POINT (-99.12639 20.17917)"
"barbatus",-99.127237,19.586891,"POINT (-99.12724 19.58689)"
"barbatus",-99.12778,20.05917,"POINT (-99.12778 20.05917)"
"barbatus",-99.13167,19.58583,"POINT (-99.13167 19.58583)"
"barbatus",-99.133912,19.603254,"POINT (-99.13391 19.60325)"
"barbatus",-99.133974,19.527634,"POINT (-99.13397 19.52763)"
"barbatus",-99.135963,19.252415,"POINT (-99.13596 19.25241)"
"barbatus",-99.136628,19.26195,"POINT (-99.13663 19.26195)"
"barbatus",-99.136711,19.261906,"POINT (-99.13671 19.26191)"
"barbatus",-99.136811,19.261733,"POINT (-99.13681 19.26173)"
"barbatus",-99.136878,19.261739,"POINT (-99.13688 19.26174)"
"barbatus",-99.137254,19.258542,"POINT (-99.13725 19.25854)"
"barbatus",-99.137871,19.222038,"POINT (-99.13787 19.22204)"
"barbatus",-99.137878,19.258184,"POINT (-99.13788 19.25818)"
"barbatus",-99.138474,19.260388,"POINT (-99.13847 19.26039)"
"barbatus",-99.138603,19.257622,"POINT (-99.1386 19.25762)"
"barbatus",-99.138778,19.257442,"POINT (-99.13878 19.25744)"
"barbatus",-99.1391,19.257408,"POINT (-99.1391 19.25741)"
"barbatus",-99.139122,19.257381,"POINT (-99.13912 19.25738)"
"barbatus",-99.139633,19.257956,"POINT (-99.13963 19.25796)"
"barbatus",-99.141572,19.250172,"POINT (-99.14157 19.25017)"
"barbatus",-99.141667,19.275,"POINT (-99.14167 19.275)"
"barbatus",-99.141667,19.591667,"POINT (-99.14167 19.59167)"
"barbatus",-99.141708,19.248919,"POINT (-99.14171 19.24892)"
