species,decimalLatitude,decimalLongitude
venustulus,28.391667,-108.908333
venustulus,19.047222,-100.093333
venustulus,21.405833,-104.043889
venustulus,25.956111,-107.047778
venustulus,20.36667,-103.96667
venustulus,23.57083,-105.85
venustulus,29.11278,-106.65472
venustulus,23.55444,-104.71194
venustulus,23.82778,-105.33333
venustulus,23.73333,-105.66667
venustulus,19.044417,-100.04405
venustulus,20.401,-104.625
venustulus,19.0015,-100.057
venustulus,20.376,-104.73
venustulus,19.2069,-103.133
venustulus,23.7295,-105.601
venustulus,23.7295,-105.592
venustulus,20.3852,-104.819
venustulus,20.3831,-104.812
venustulus,29.9658,-108.32
venustulus,24.0698,-105.142
venustulus,20.2108,-104.833
venustulus,20.3804,-104.822
venustulus,20.3831,-104.635
venustulus,19.0518,-99.881
venustulus,20.2669,-104.463
venustulus,19.9124,-104.549
venustulus,20.388,-104.636
venustulus,19.0528,-99.8791
venustulus,23.7269,-105.604
venustulus,23.533333,-104.7
venustulus,23.58721,-105.847723
venustulus,18.952,-100.123111
venustulus,20.370633,-104.59495
venustulus,19.04725,-100.093383
venustulus,19.998056,-103.813611
venustulus,18.952,-100.123111
venustulus,19.067639,-100.068583
venustulus,19.880117,-104.183383
venustulus,19.019889,-100.049778
venustulus,19.019889,-100.049778
venustulus,27.167778,-107.351389
venustulus,27.212222,-107.531944
venustulus,28.168333,-108.206944
venustulus,19.048722,-100.032083
venustulus,19.04725,-100.093333
venustulus,19.022219,-100.030281
venustulus,29.622817,-108.370489
venustulus,19.052781,-99.879719
venustulus,29.662602,-108.2112824
venustulus,23.533333,-104.7
venustulus,19.0534142,-99.8798389
venustulus,28.421939,-108.372219
venustulus,26.681389,-106.1886
venustulus,28.396789,-108.300428
venustulus,27.7291239,-107.6131232
venustulus,23.918558,-104.997406
venustulus,23.804258,-105.337989
venustulus,25.957203,-107.045378
venustulus,28.495281,-108.480561
venustulus,25.95,-107.05
venustulus,28.687094,-108.965203
venustulus,23.763022,-105.418722
venustulus,23.84425,-105.320528
venustulus,21.74,-104.58
venustulus,28.4376264,-108.5509997
venustulus,26.57075,-105.3086088
venustulus,28.371316,-108.9259382
venustulus,28.63549,-106.0892
venustulus,19.0402803,-100.054971
venustulus,30.05,-108.316667
venustulus,23.8755376,-105.1358632
venustulus,20.5,-104.766667
venustulus,18.585833,-99.618611
venustulus,20.128333,-104.346667
venustulus,23.011667,-104.305
venustulus,25.286667,-105.485
venustulus,20.525278,-104.786389
venustulus,23.82,-105.335
venustulus,20.786667,-103.848333
venustulus,21.39,-104.088333
venustulus,20.525278,-104.786389
venustulus,23.908139,-105.342306
venustulus,19.05,-99.87
venustulus,29.9833,-108.3333
venustulus,19.05,-99.87
venustulus,26.57,-105.3
venustulus,19.025,-100.033056
venustulus,19.03333,-100.05
venustulus,23.53333,-104.7
venustulus,28.96611,-106.21861
weedii,32.066726,-116.734649
weedii,32.00797,-116.710133
weedii,32.042327,-116.696799
weedii,31.985104,-116.635756
weedii,32.499597,-116.672176
weedii,31.937311,-116.627696
weedii,32.483333,-116.6
weedii,32.276223,-116.804738
weedii,32.396817,-116.882032
weedii,32.560747,-116.936377
weedii,32.477835,-116.810674
weedii,32.260842,-116.823802
weedii,31.083278,-115.883222
weedii,32.43325,-116.750056
weedii,32.1138671,-115.9617725
weedii,31.8637358,-116.6122652
weedii,31.488,-116.5785
weedii,31.55,-116.5833
weedii,31.488,-116.5785
weedii,30.975,-115.625
weedii,32.32038,-116.8053
weedii,31.892473,-116.415369
weedii,32.224686,-116.937447
weedii,31.883932,-116.523239
weedii,31.903533,-116.455656
weedii,31.854903,-116.563083
weedii,32.24369,-116.823603
weedii,32.355514,-116.996461
weedii,32.358549,-116.970039
weedii,32.31331,-116.66072
weedii,32.500018,-116.766887
weedii,31.880901,-116.561389
weedii,32.492484,-116.320578
weedii,31.813473,-116.504094
weedii,31.446983,-116.525595
weedii,32.382312,-116.975334
weedii,31.838072,-116.463002
weedii,32.286731,-116.801541
weedii,31.971703,-116.626886
weedii,31.88392,-116.471549
weedii,32.395929,-116.841431
weedii,31.975848,-116.741803
weedii,32.32338,-116.801315
weedii,32.309587,-116.906085
weedii,32.350574,-116.919096
weedii,32.323561,-116.941943
weedii,31.97065,-116.764831
weedii,31.935886,-116.439126
weedii,32.306223,-116.843965
weedii,32.370199,-116.778351
weedii,32.483,-116.6
weedii,32.338736,-116.936184
weedii,31.425739,-116.519838
weedii,31.50029,-116.418108
weedii,31.510249,-116.5246
weedii,31.47207,-116.465156
weedii,31.490577,-116.580894
weedii,32.08333,-116.49767
weedii,30.53333,-115.38333
weedii,31.00833,-115.45
weedii,32.525,-116.8
weedii,32.31333,-116.66083
weedii,31.91195,-116.11685
weedii,31.08333,-115.89167
weedii,31.18333,-116.3
weedii,31.1,-115.65833
weedii,31.51667,-116.56667
weedii,31.5,-116.56667
weedii,31.55,-116.58333
weedii,31.9667,-116.633
weedii,32.48333,-116.6
weedii,31.88333,-116.51667
weedii,31.45,-115.81667
weedii,31.50833,-116.3
weedii,30.95,-115.83333
weedii,32.4375,-116.7625
weedii,32.01247,-116.67257
weedii,32.29167,-116.9
weedii,31.815089,-116.410801
weedii,31.81291,-116.369561
weedii,31.828031,-115.813604
weedii,32.230945,-116.41821
weedii,32.240523,-116.572009
weedii,31.928512,-116.655451
weedii,30.963524,-115.779795
weedii,32.266277,-116.480268
weedii,31.976895,-116.77688
weedii,32.392524,-116.587329
weedii,32.025508,-116.126966
weedii,32.299172,-116.557517
weedii,32.26226,-116.513674
weedii,32.327104,-116.576152
weedii,32.4375,-116.7625
weedii,31.883882,-116.515106
weedii,30.890833,-115.484382
weedii,32.37436,-116.710543
weedii,31.860942,-116.635739
weedii,31.961188,-116.600575
weedii,30.891684,-115.605394
weedii,32.388439,-116.476668
weedii,31.1,-115.658333
weedii,32.382819,-116.590822
weedii,32.208699,-116.456294
weedii,32.21947,-116.488635
weedii,32.303356,-116.501267
weedii,31.964884,-116.771115
weedii,31.048143,-116.25
weedii,32.445833,-116.7625
weedii,31.8833,-116.517
weedii,32.4375,-116.7625
weedii,32.48333,-116.6
weedii,31.18333,-116.3
weedii,32.4375,-116.7625
weedii,31.08333,-115.89167
weedii,32.08333,-116.49767
weedii,31.55,-116.583333
weedii,32.525,-116.8
weedii,31.51667,-116.56667
weedii,31.5,-116.567
weedii,32.5159,-116.7693
weedii,30.9664,-115.5853
weedii,32.2833,-116.9
weedii,31.91195,-116.11685
weedii,31.50833,-116.3
weedii,30.95,-115.83333
weedii,32.29167,-116.9
weedii,31.88333,-116.51667
weedii,31.5,-116.56667
weedii,31.9667,-116.633
weedii,31.45,-115.81667
weedii,31.1,-115.65833
weedii,30.9701,-115.7452
weedii,30.53333,-115.38333
weedii,32.01247,-116.67257
weedii,32.21204,-116.800114
weedii,31.083333,-115.891667
weedii,31.55,-116.583333
weedii,32.4375,-116.7625
weedii,31.5,-116.566667
weedii,31.083333,-115.891667
weedii,31.5,-116.56667
weedii,30.96667,-115.61667
weedii,32.430971,-116.711156
weedii,32.105353,-116.152531
weedii,31.348212,-116.395326
weedii,32.213494,-116.818715
weedii,31.8833,-116.517
weedii,32.2833,-116.9
weedii,31.048143,-116.25
weedii,31.851194,-116.585593
weedii,32.5406,-116.076855
weedii,31.558333,-116.591667
weedii,31.891667,-116.525
weedii,30.941667,-115.475
weedii,30.975,-115.625
weedii,32.445833,-116.7625
weedii,30.850398,-115.649294
weedii,30.807186,-115.729988
weedii,30.954789,-115.780436
weedii,30.884981,-115.737247
weedii,30,-115.25
weedii,32.483333,-116.6
weedii,30,-115.25
